system_time,midpoint,spread,buys,sells
2022-07-05 21:01:20.320577+00:00,20455.94,3.36,336.6292489,0.0
2022-07-05 21:01:21.320577+00:00,20455.375,1.41,196.0028325,0.0
2022-07-05 21:01:22.320577+00:00,20455.03,0.28,0.0,464.1348933
2022-07-05 21:01:23.320577+00:00,20457.28,2.46,5.236782363,10.26743117
2022-07-05 21:01:24.320577+00:00,20459.03,1.34,0.0,0.0
2022-07-05 21:01:25.320577+00:00,20458.045,2.15,0.0,5211.176366
2022-07-05 21:01:26.320577+00:00,20457.98,3.3,760.8995081,499.9638541
2022-07-05 21:01:27.320577+00:00,20457.77,1.68,313.3345433,0.0
2022-07-05 21:01:28.320577+00:00,20456.105,1.55,0.0,5.000294733
2022-07-05 21:01:29.320577+00:00,20456.335,0.01,696.8913343,213.2120606
2022-07-05 21:01:30.320577+00:00,20456.335,0.01,0.0,0.0
2022-07-05 21:01:31.320577+00:00,20456.335,0.01,2.984784569,0.0
2022-07-05 21:01:32.320577+00:00,20458.235,0.01,47.40929691,0.0
2022-07-05 21:01:33.320577+00:00,20456.555,3.73,338.5953123,608.4190849
2022-07-05 21:01:34.320577+00:00,20458.385,0.01,612.8046746,319.6658951
2022-07-05 21:01:35.320577+00:00,20457.76,1.02,96.72931376,378.1213686
2022-07-05 21:01:36.320577+00:00,20458.035,0.01,40.57656946,10.0241456
2022-07-05 21:01:37.320577+00:00,20458.035,0.01,0.0,670.7445411
2022-07-05 21:01:38.320577+00:00,20457.52,3.82,8.966145191,4.160958722
2022-07-05 21:01:39.320577+00:00,20456.08,2.74,0.0,0.0
2022-07-05 21:01:40.320577+00:00,20457.455,3.07,941.6780575,0.0
2022-07-05 21:01:41.320577+00:00,20458.185,0.01,2038.184632,0.0
2022-07-05 21:01:42.320577+00:00,20457.5,1.38,56.73935789,23.11626716
2022-07-05 21:01:43.320577+00:00,20456.91,1.94,2084.204029,399.9794638
2022-07-05 21:01:44.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:45.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:46.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:47.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:48.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:49.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:50.320577+00:00,20454.315,1.53,0.0,14792.4143
2022-07-05 21:01:51.320577+00:00,20454.745,2.27,46.77403409,0.0
2022-07-05 21:01:52.320577+00:00,20454.105,0.01,7681.868431,4384.479481
2022-07-05 21:01:53.320577+00:00,20452.355,0.01,3357.673471,17183.67793
2022-07-05 21:01:54.320577+00:00,20453.605,0.79,0.0,0.0
2022-07-05 21:01:55.320577+00:00,20453.785,0.01,580.2191531,0.0
2022-07-05 21:01:56.320577+00:00,20455.12,0.6,96.41724021,228.855484
2022-07-05 21:01:57.320577+00:00,20455.415,0.01,402.0495458,811.5525606
2022-07-05 21:01:58.320577+00:00,20455.405,0.01,6526.317123,582.1748188
2022-07-05 21:01:59.320577+00:00,20451.605,2.17,38.03689069,5.92592938
2022-07-05 21:02:00.320577+00:00,20455.66,0.12,245.0404539,0.0
2022-07-05 21:02:01.320577+00:00,20456.315,0.01,1805.183908,0.0
2022-07-05 21:02:02.320577+00:00,20456.315,0.01,0.0,0.0
2022-07-05 21:02:03.320577+00:00,20456.315,0.01,0.0,0.0
2022-07-05 21:02:04.320577+00:00,20456.08,0.48,522.370452,1029.919523
2022-07-05 21:02:05.320577+00:00,20457.4,0.4,1496.928161,0.713720656
2022-07-05 21:02:06.320577+00:00,20460.925,0.01,17588.97514,0.0
2022-07-05 21:02:07.320577+00:00,20459.385,1.99,173.7674496,758.0588758
2022-07-05 21:02:08.320577+00:00,20459.54,0.58,117.3129368,0.0
2022-07-05 21:02:09.320577+00:00,20459.145,0.69,82.6932141,107.7194254
2022-07-05 21:02:10.320577+00:00,20457.38,2.26,23.39551333,1693.775337
2022-07-05 21:02:11.320577+00:00,20459.32,1.64,0.0,13.45889524
2022-07-05 21:02:12.320577+00:00,20458.265,1.11,24.03031621,0.0
2022-07-05 21:02:13.320577+00:00,20460.915,0.01,695.4418565,237.0432444
2022-07-05 21:02:14.320577+00:00,20460.115,0.01,2823.471658,0.0
2022-07-05 21:02:15.320577+00:00,20461.23,2.4,58.42460487,0.0
2022-07-05 21:02:16.320577+00:00,20461.265,2.53,0.0,0.0
2022-07-05 21:02:17.320577+00:00,20461.33,2.6,14.91228265,750.0039449
2022-07-05 21:02:18.320577+00:00,20460.835,1.25,104.520365,177.7106204
2022-07-05 21:02:19.320577+00:00,20461.43,1.92,140.8499067,0.0
2022-07-05 21:02:20.320577+00:00,20461.61,0.2,53.16287432,501.0306287
2022-07-05 21:02:21.320577+00:00,20459.055,0.01,4.271237956,4704.967092
2022-07-05 21:02:22.320577+00:00,20461.295,0.01,116.4046272,100.5052877
2022-07-05 21:02:23.320577+00:00,20461.295,0.01,47.77324785,0.0
2022-07-05 21:02:24.320577+00:00,20461.295,0.01,0.0,0.0
2022-07-05 21:02:25.320577+00:00,20461.025,0.01,315.1837115,283.3818387
2022-07-05 21:02:26.320577+00:00,20461.93,1.64,283.91813,0.0
2022-07-05 21:02:27.320577+00:00,20461.825,1.15,0.0,18.91315183
2022-07-05 21:02:28.320577+00:00,20464.805,2.03,24783.18315,109.3232103
2022-07-05 21:02:29.320577+00:00,20464.76,1.2,0.0,0.0
2022-07-05 21:02:30.320577+00:00,20464.18,1.9,23.39389475,188.5916674
2022-07-05 21:02:31.320577+00:00,20466.135,0.01,442.9758456,0.0
2022-07-05 21:02:32.320577+00:00,20467.74,2.52,8645.416535,0.0
2022-07-05 21:02:33.320577+00:00,20465.63,2.56,124.4616104,0.0
2022-07-05 21:02:34.320577+00:00,20465.75,4.68,486.334657,0.0
2022-07-05 21:02:35.320577+00:00,20466.5,1.5,0.0,0.0
2022-07-05 21:02:36.320577+00:00,20468.11,1.64,66.26763402,0.0
2022-07-05 21:02:37.320577+00:00,20467.045,3.09,57.06253989,0.0
2022-07-05 21:02:38.320577+00:00,20466.005,2.65,49.0627124,66.49956375
2022-07-05 21:02:39.320577+00:00,20467.11,0.16,1139.806255,704.3461027
2022-07-05 21:02:40.320577+00:00,20464.475,0.25,9.949713045,4.093406
2022-07-05 21:02:41.320577+00:00,20464.425,0.01,140.966728,353.5325038
2022-07-05 21:02:42.320577+00:00,20464.425,0.01,0.0,0.0
2022-07-05 21:02:43.320577+00:00,20463.55,1.7,201.4398877,321.6154355
2022-07-05 21:02:44.320577+00:00,20463.065,1.59,0.0,0.0
2022-07-05 21:02:45.320577+00:00,20461.935,2.39,0.0,499.8914498
2022-07-05 21:02:46.320577+00:00,20463.515,1.79,161.9995419,0.0
2022-07-05 21:02:47.320577+00:00,20463.435,0.95,119.554925,199.9613849
2022-07-05 21:02:48.320577+00:00,20462.945,0.01,11.64505559,611.1755769
2022-07-05 21:02:49.320577+00:00,20464.425,0.01,1.908783976,33.21375366
2022-07-05 21:02:50.320577+00:00,20464.425,0.01,391.6717954,0.0
2022-07-05 21:02:51.320577+00:00,20464.425,0.01,71.70961381,0.0
2022-07-05 21:02:52.320577+00:00,20464.87,0.88,1689.380048,368.061523
2022-07-05 21:02:53.320577+00:00,20464.9,0.02,0.0,0.0
2022-07-05 21:02:54.320577+00:00,20464.895,0.01,0.0,0.0
2022-07-05 21:02:55.320577+00:00,20465.15,0.5,9.095817297,0.0
2022-07-05 21:02:56.320577+00:00,20473.865,0.01,54323.97516,30.01152944
2022-07-05 21:02:57.320577+00:00,20472.12,1.06,4.099278251,3080.303545
2022-07-05 21:02:58.320577+00:00,20465.89,1.48,1.693893823,29682.4827
2022-07-05 21:02:59.320577+00:00,20465.165,0.01,652.3420193,22955.13214
2022-07-05 21:03:00.320577+00:00,20461.81,1.52,1100.383907,3798.324111
2022-07-05 21:03:01.320577+00:00,20454.265,0.97,15885.84747,40116.73418
2022-07-05 21:03:02.320577+00:00,20452.4,3.22,3038.610623,204.52835
2022-07-05 21:03:03.320577+00:00,20452.115,0.19,5.181087935,0.0
2022-07-05 21:03:04.320577+00:00,20454.535,0.01,716.5792629,4.640064373
2022-07-05 21:03:05.320577+00:00,20452.895,2.93,435.2914294,0.0
2022-07-05 21:03:06.320577+00:00,20452.935,2.31,95.63343679,0.0
2022-07-05 21:03:07.320577+00:00,20452.96,0.64,0.0,616.503396
2022-07-05 21:03:08.320577+00:00,20454.715,0.01,255.3038522,1098.277199
2022-07-05 21:03:09.320577+00:00,20453.18,2.36,28.26821151,74.43903692
2022-07-05 21:03:10.320577+00:00,20453.985,0.01,0.0,0.0
2022-07-05 21:03:11.320577+00:00,20456.705,0.01,100.257082,0.0
2022-07-05 21:03:12.320577+00:00,20455.13,2.62,3.988123206,4845.337553
2022-07-05 21:03:13.320577+00:00,20454.555,1.05,4218.137667,499.99793
2022-07-05 21:03:14.320577+00:00,20452.335,0.13,276.9100043,251.22848
2022-07-05 21:03:15.320577+00:00,20452.86,1.32,127.8065872,0.0
2022-07-05 21:03:16.320577+00:00,20453.025,1.39,1886.840236,0.0
2022-07-05 21:03:17.320577+00:00,20453.42,1.48,3800.259553,52.24862085
2022-07-05 21:03:18.320577+00:00,20453.52,1.46,453.8621723,0.0
2022-07-05 21:03:19.320577+00:00,20454.27,2.34,410.7165555,0.0
2022-07-05 21:03:20.320577+00:00,20455.105,0.61,0.0,1092.497034
2022-07-05 21:03:21.320577+00:00,20459.665,1.61,833.1241755,0.0
2022-07-05 21:03:22.320577+00:00,20458.765,1.13,89.0958013,0.0
2022-07-05 21:03:23.320577+00:00,20459.355,0.01,48.74868079,0.0
2022-07-05 21:03:24.320577+00:00,20460.205,1.71,24.02563104,1.010282703
2022-07-05 21:03:25.320577+00:00,20460.525,2.35,1.380902767,0.0
2022-07-05 21:03:26.320577+00:00,20455.71,3.6,23.40139563,2771.571932
2022-07-05 21:03:27.320577+00:00,20457.08,2.78,0.0,0.0
2022-07-05 21:03:28.320577+00:00,20456.865,1.55,118.9706249,0.0
2022-07-05 21:03:29.320577+00:00,20455.865,0.09,0.0,599.8774291
2022-07-05 21:03:30.320577+00:00,20456.46,2.34,242.7557364,0.0
2022-07-05 21:03:31.320577+00:00,20458.855,1.33,965.8793867,371.3299009
2022-07-05 21:03:32.320577+00:00,20459.935,0.01,1562.794563,0.0
2022-07-05 21:03:33.320577+00:00,20459.28,0.02,415.43883,3669.358641
2022-07-05 21:03:34.320577+00:00,20459.885,0.01,999.0202919,14.29468736
2022-07-05 21:03:35.320577+00:00,20459.98,0.2,9.584640069,0.0
2022-07-05 21:03:36.320577+00:00,20459.885,0.01,3.990103349,0.0
2022-07-05 21:03:37.320577+00:00,20456.865,0.01,8.421984514,178.8154492
2022-07-05 21:03:38.320577+00:00,20459.675,0.01,401.9064329,3.013300198
2022-07-05 21:03:39.320577+00:00,20459.675,0.01,232.0084747,0.0
2022-07-05 21:03:40.320577+00:00,20457.155,0.01,400.0144707,499.9028064
2022-07-05 21:03:41.320577+00:00,20457.155,0.01,513.474716,154.9066541
2022-07-05 21:03:42.320577+00:00,20458.35,1.78,104.2983758,0.0
2022-07-05 21:03:43.320577+00:00,20458.06,0.76,0.0,0.0
2022-07-05 21:03:44.320577+00:00,20457.54,2.62,499.3230809,0.0
2022-07-05 21:03:45.320577+00:00,20455.33,2.18,28.86753612,4.09178
2022-07-05 21:03:46.320577+00:00,20457.385,0.73,0.0,0.0
2022-07-05 21:03:47.320577+00:00,20456.59,1.42,29.03154216,0.0
2022-07-05 21:03:48.320577+00:00,20456.355,2.21,0.0,0.0
2022-07-05 21:03:49.320577+00:00,20452.715,2.51,100.5173777,100923.0361
2022-07-05 21:03:50.320577+00:00,20466.64,0.18,59559.04244,3129.61668
2022-07-05 21:03:51.320577+00:00,20471.62,3.1,344.3994986,0.0
2022-07-05 21:03:52.320577+00:00,20471.77,2.6,0.0,0.0
2022-07-05 21:03:53.320577+00:00,20467.625,0.01,0.0,5829.915461
2022-07-05 21:03:54.320577+00:00,20467.13,0.64,1573.251127,1797.33359
2022-07-05 21:03:55.320577+00:00,20466.815,0.01,241.330824,0.0
2022-07-05 21:03:56.320577+00:00,20467.305,0.99,601.9911093,1.010241742
2022-07-05 21:03:57.320577+00:00,20467.795,0.01,339.9066444,0.0
2022-07-05 21:03:58.320577+00:00,20463.195,0.01,451.7726875,622.6949804
2022-07-05 21:03:59.320577+00:00,20465.895,0.01,208.8074041,37.0432609
2022-07-05 21:04:00.320577+00:00,20469.1,0.02,316.4362903,5.234179132
2022-07-05 21:04:01.320577+00:00,20466.895,0.01,27.86459944,10317.50686
2022-07-05 21:04:02.320577+00:00,20470.205,0.03,3533.630981,0.0
2022-07-05 21:04:03.320577+00:00,20470.195,0.01,1.867702873,0.0
2022-07-05 21:04:04.320577+00:00,20466.755,2.45,124.9464214,5.342105484
2022-07-05 21:04:05.320577+00:00,20467.19,0.66,457.4213751,0.0
2022-07-05 21:04:06.320577+00:00,20466.815,0.01,2085.77912,62.65128881
2022-07-05 21:04:07.320577+00:00,20465.735,0.01,25.63865562,8112.737507
2022-07-05 21:04:08.320577+00:00,20465.895,0.01,8.968556513,302.2052342
2022-07-05 21:04:09.320577+00:00,20466.33,3.32,57.04891908,2066.592611
2022-07-05 21:04:10.320577+00:00,20472.02,1.94,10690.88699,0.0
2022-07-05 21:04:11.320577+00:00,20471.775,1.33,105.5256228,20526.68059
2022-07-05 21:04:12.320577+00:00,20470.83,3.08,18.18358982,100.0248942
2022-07-05 21:04:13.320577+00:00,20468.485,3.73,0.0,0.0
2022-07-05 21:04:14.320577+00:00,20469.105,3.07,20.85727524,0.0
2022-07-05 21:04:15.320577+00:00,20469.86,2.4,2111.494042,1469.826491
2022-07-05 21:04:16.320577+00:00,20469.415,0.75,73.56474194,0.0
2022-07-05 21:04:17.320577+00:00,20470.0,1.0,244.6721794,0.0
2022-07-05 21:04:18.320577+00:00,20470.21,0.94,0.0,220.6303485
2022-07-05 21:04:19.320577+00:00,20469.715,3.33,95.70402235,140.7053875
2022-07-05 21:04:20.320577+00:00,20470.19,0.7,0.0,0.144709255
2022-07-05 21:04:21.320577+00:00,20468.755,3.05,0.0,0.0
2022-07-05 21:04:22.320577+00:00,20468.615,1.11,0.0,1157.841156
2022-07-05 21:04:23.320577+00:00,20466.55,2.36,0.0,5.610704607
2022-07-05 21:04:24.320577+00:00,20462.68,2.22,425.7699669,38548.56901
2022-07-05 21:04:25.320577+00:00,20457.55,3.36,294.481844,503.8726105
2022-07-05 21:04:26.320577+00:00,20457.475,1.73,179.728159,500.0002994
2022-07-05 21:04:27.320577+00:00,20459.6,2.26,3190.238021,0.0
2022-07-05 21:04:28.320577+00:00,20459.14,2.78,114.1424501,25.11125799
2022-07-05 21:04:29.320577+00:00,20458.38,3.96,23.39139257,0.0
2022-07-05 21:04:30.320577+00:00,20458.48,2.42,795.7113447,0.889058612
2022-07-05 21:04:31.320577+00:00,20459.605,0.03,145.5528052,20.07885284
2022-07-05 21:04:32.320577+00:00,20457.105,0.01,347.791753,98.21217711
2022-07-05 21:04:33.320577+00:00,20458.235,0.01,230.5277203,23.02940722
2022-07-05 21:04:34.320577+00:00,20456.305,0.01,24.380025,505.5026615
2022-07-05 21:04:35.320577+00:00,20458.49,0.86,709.8383671,297.4302247
2022-07-05 21:04:36.320577+00:00,20456.66,4.8,40.91774,91.15034019
2022-07-05 21:04:37.320577+00:00,20457.225,3.21,0.0,0.0
2022-07-05 21:04:38.320577+00:00,20457.29,2.92,0.0,0.204761557
2022-07-05 21:04:39.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:40.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:41.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:42.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:43.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:44.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:45.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:46.320577+00:00,20457.095,2.11,110.006351,0.0
2022-07-05 21:04:47.320577+00:00,20458.065,0.01,1569.352198,23864.17184
2022-07-05 21:04:48.320577+00:00,20458.065,0.01,137.5592444,0.0
2022-07-05 21:04:49.320577+00:00,20456.995,2.13,8.18231,111.7013328
2022-07-05 21:04:50.320577+00:00,20454.44,1.18,37.41719056,1550.455685
2022-07-05 21:04:51.320577+00:00,20456.275,2.01,590.2984556,0.0
2022-07-05 21:04:52.320577+00:00,20456.825,0.01,490.1413646,0.0
2022-07-05 21:04:53.320577+00:00,20456.45,4.12,47.76342496,107.5808231
2022-07-05 21:04:54.320577+00:00,20455.625,1.39,531.1905001,834.0225779
2022-07-05 21:04:55.320577+00:00,20455.53,0.78,1481.7022,0.0
2022-07-05 21:04:56.320577+00:00,20455.985,1.43,273.8627551,73.22066173
2022-07-05 21:04:57.320577+00:00,20452.555,0.01,672.1231339,10328.85045
2022-07-05 21:04:58.320577+00:00,20450.365,0.97,114.5219942,143.15793
2022-07-05 21:04:59.320577+00:00,20447.595,1.85,1067.019932,3222.099802
2022-07-05 21:05:00.320577+00:00,20449.56,0.08,1051.425316,1018.797026
2022-07-05 21:05:01.320577+00:00,20446.645,2.01,57.88177628,206.1963196
2022-07-05 21:05:02.320577+00:00,20448.17,3.4,78.52483797,297.5674781
2022-07-05 21:05:03.320577+00:00,20451.27,1.0,1208.245275,104.1542149
2022-07-05 21:05:04.320577+00:00,20450.63,0.94,197.8809249,878.5292904
2022-07-05 21:05:05.320577+00:00,20451.57,0.02,875.4391984,818.4090421
2022-07-05 21:05:06.320577+00:00,20451.595,2.41,577.1763491,12.77017731
2022-07-05 21:05:07.320577+00:00,20450.88,1.46,158.6245177,0.0
2022-07-05 21:05:08.320577+00:00,20450.58,0.98,563.2223713,0.0
2022-07-05 21:05:09.320577+00:00,20451.26,2.12,1862.818484,0.0
2022-07-05 21:05:10.320577+00:00,20451.09,1.78,117.091925,7.417692917
2022-07-05 21:05:11.320577+00:00,20445.615,2.35,0.0,11774.6066
2022-07-05 21:05:12.320577+00:00,20445.815,1.03,26.3880823,2097.996664
2022-07-05 21:05:13.320577+00:00,20444.92,3.66,18.41760639,0.0
2022-07-05 21:05:14.320577+00:00,20444.73,2.4,27.93678736,51.57321155
2022-07-05 21:05:15.320577+00:00,20444.81,1.8,59.72279591,0.0
2022-07-05 21:05:16.320577+00:00,20445.385,0.01,317.2604486,0.0
2022-07-05 21:05:17.320577+00:00,20446.505,0.01,1110.644299,46.20816367
2022-07-05 21:05:18.320577+00:00,20444.995,1.59,713.1938942,439.6564091
2022-07-05 21:05:19.320577+00:00,20444.51,4.0,4088.494326,99.26090159
2022-07-05 21:05:20.320577+00:00,20444.53,2.3,96.51641221,0.0
2022-07-05 21:05:21.320577+00:00,20446.1,2.2,0.0,0.0
2022-07-05 21:05:22.320577+00:00,20444.805,2.69,0.0,0.0
2022-07-05 21:05:23.320577+00:00,20448.335,0.01,2006.233277,0.0
2022-07-05 21:05:24.320577+00:00,20444.455,0.01,6.040569653,720.4100384
2022-07-05 21:05:25.320577+00:00,20447.775,0.01,113.2585042,120.130825
2022-07-05 21:05:26.320577+00:00,20446.715,2.49,7572.972439,6.874125789
2022-07-05 21:05:27.320577+00:00,20446.865,1.23,169.1227705,0.0
2022-07-05 21:05:28.320577+00:00,20446.705,2.81,8.971332634,0.0
2022-07-05 21:05:29.320577+00:00,20447.51,2.7,65.47724972,0.0
2022-07-05 21:05:30.320577+00:00,20447.945,1.83,191.4792398,11.97218553
2022-07-05 21:05:31.320577+00:00,20449.565,2.55,29197.79253,147.6079839
2022-07-05 21:05:32.320577+00:00,20450.495,1.67,62.13469102,2.926000743
2022-07-05 21:05:33.320577+00:00,20450.7,0.94,48.77301047,0.0
2022-07-05 21:05:34.320577+00:00,20449.34,2.56,109.4630152,550.1713181
2022-07-05 21:05:35.320577+00:00,20449.64,1.46,8.971986326,230.3920811
2022-07-05 21:05:36.320577+00:00,20450.06,1.42,10274.05831,1441.166327
2022-07-05 21:05:37.320577+00:00,20450.32,0.76,62.15888448,0.0
2022-07-05 21:05:38.320577+00:00,20450.06,1.62,162.7638611,989.921756
2022-07-05 21:05:39.320577+00:00,20450.865,0.01,257.0313167,0.0
2022-07-05 21:05:40.320577+00:00,20450.54,1.2,1948.970306,0.0
2022-07-05 21:05:41.320577+00:00,20451.035,0.09,0.0,57.93659671
2022-07-05 21:05:42.320577+00:00,20451.025,0.01,3.88304656,30.30862942
2022-07-05 21:05:43.320577+00:00,20451.025,0.01,99.4991692,0.0
2022-07-05 21:05:44.320577+00:00,20450.725,0.01,97.25405512,2482.580274
2022-07-05 21:05:45.320577+00:00,20454.26,1.28,21750.16956,0.0
2022-07-05 21:05:46.320577+00:00,20465.18,2.12,13336.09226,0.0
2022-07-05 21:05:47.320577+00:00,20463.84,1.32,71.20958073,854.6239053
2022-07-05 21:05:48.320577+00:00,20464.29,3.46,13.45475423,13.18769778
2022-07-05 21:05:49.320577+00:00,20464.6,2.32,146.864277,0.0
2022-07-05 21:05:50.320577+00:00,20464.735,1.45,71.70127745,0.0
2022-07-05 21:05:51.320577+00:00,20464.895,1.07,0.0,0.0
2022-07-05 21:05:52.320577+00:00,20463.715,0.13,8612.287708,179.1702836
2022-07-05 21:05:53.320577+00:00,20466.345,0.13,39.25465655,0.0
2022-07-05 21:05:54.320577+00:00,20466.095,2.93,601.1502744,0.0
2022-07-05 21:05:55.320577+00:00,20465.77,2.22,125.8047358,918.0363352
2022-07-05 21:05:56.320577+00:00,20466.015,2.33,227.1766037,0.0
2022-07-05 21:05:57.320577+00:00,20464.635,0.01,0.0,909.5908943
2022-07-05 21:05:58.320577+00:00,20465.275,0.99,47.80674163,0.0
2022-07-05 21:05:59.320577+00:00,20465.1,0.78,75.77325993,0.0
2022-07-05 21:06:00.320577+00:00,20467.02,0.04,2093.478798,38472.97271
2022-07-05 21:06:01.320577+00:00,20464.11,2.02,79.27436505,4101.801003
2022-07-05 21:06:02.320577+00:00,20464.37,1.42,27.87016455,6.902392518
2022-07-05 21:06:03.320577+00:00,20463.63,1.92,47.02959283,754.9954405
2022-07-05 21:06:04.320577+00:00,20464.525,0.01,5855.249447,34.1757484
2022-07-05 21:06:05.320577+00:00,20461.87,2.0,162.335264,306.91215
2022-07-05 21:06:06.320577+00:00,20463.455,3.63,0.0,0.0
2022-07-05 21:06:07.320577+00:00,20465.75,7.08,10402.5874,96.41003671
2022-07-05 21:06:08.320577+00:00,20473.42,2.22,3845.986701,0.0
2022-07-05 21:06:09.320577+00:00,20473.745,1.37,0.0,0.0
2022-07-05 21:06:10.320577+00:00,20473.92,0.96,0.499780104,3.572153879
2022-07-05 21:06:11.320577+00:00,20471.525,0.01,0.0,389.1901068
2022-07-05 21:06:12.320577+00:00,20471.745,0.01,158.9819737,305.2562936
2022-07-05 21:06:13.320577+00:00,20467.215,0.01,4.115139253,5159.478202
2022-07-05 21:06:14.320577+00:00,20465.605,0.01,430.9105815,0.985700834
2022-07-05 21:06:15.320577+00:00,20466.54,2.84,66.65291709,0.0
2022-07-05 21:06:16.320577+00:00,20467.505,0.01,74.69966069,0.0
2022-07-05 21:06:17.320577+00:00,20465.935,0.01,69.12813534,412.1843904
2022-07-05 21:06:18.320577+00:00,20467.38,1.8,23.39197648,0.0
2022-07-05 21:06:19.320577+00:00,20466.495,1.99,218.8800346,2280.718276
2022-07-05 21:06:20.320577+00:00,20467.97,0.72,212.9963906,0.0
2022-07-05 21:06:21.320577+00:00,20467.725,0.03,0.0,0.0
2022-07-05 21:06:22.320577+00:00,20464.415,0.01,3.9802763,792.2156514
2022-07-05 21:06:23.320577+00:00,20467.515,0.01,873.0315308,0.0
2022-07-05 21:06:24.320577+00:00,20475.275,1.65,11409.79525,2.05420463
2022-07-05 21:06:25.320577+00:00,20475.51,0.68,469.2097199,0.0
2022-07-05 21:06:26.320577+00:00,20476.33,0.02,152.1798359,0.0
2022-07-05 21:06:27.320577+00:00,20476.335,0.01,23.40466138,0.0
2022-07-05 21:06:28.320577+00:00,20478.305,0.01,207.5962908,0.0
2022-07-05 21:06:29.320577+00:00,20478.295,0.01,224.8213311,1468.779238
2022-07-05 21:06:30.320577+00:00,20478.295,0.01,27.8830485,139.5751099
2022-07-05 21:06:31.320577+00:00,20465.31,4.04,0.0,56649.92368
2022-07-05 21:06:32.320577+00:00,20466.16,1.08,1.027019006,5828.705386
2022-07-05 21:06:33.320577+00:00,20467.07,1.62,60.6881396,0.0
2022-07-05 21:06:34.320577+00:00,20466.545,0.01,5797.591868,291.5428143
2022-07-05 21:06:35.320577+00:00,20462.265,0.01,47.7642689,1123.449758
2022-07-05 21:06:36.320577+00:00,20460.145,2.09,42.85769721,0.0
2022-07-05 21:06:37.320577+00:00,20457.28,1.64,96.50583837,3725.02656
2022-07-05 21:06:38.320577+00:00,20457.74,1.7,221.5347935,0.0
2022-07-05 21:06:39.320577+00:00,20456.995,0.01,0.0,1864.515899
2022-07-05 21:06:40.320577+00:00,20454.385,0.21,1051.410554,327.31169
2022-07-05 21:06:41.320577+00:00,20454.42,0.14,60.6317783,0.0
2022-07-05 21:06:42.320577+00:00,20452.625,2.01,3.863192394,0.0
2022-07-05 21:06:43.320577+00:00,20451.235,0.01,286.7138048,1133.175895
2022-07-05 21:06:44.320577+00:00,20453.765,0.01,163.9884318,48.78816081
2022-07-05 21:06:45.320577+00:00,20453.765,0.01,0.0,0.0
2022-07-05 21:06:46.320577+00:00,20447.36,2.1,109.1205673,1379.399219
2022-07-05 21:06:47.320577+00:00,20446.395,2.43,0.0,0.0
2022-07-05 21:06:48.320577+00:00,20446.015,0.09,798.0147933,0.0
2022-07-05 21:06:49.320577+00:00,20445.36,1.54,20.04958148,0.0
2022-07-05 21:06:50.320577+00:00,20446.12,0.84,276.9347628,147.7836643
2022-07-05 21:06:51.320577+00:00,20445.59,1.66,122.6782023,175.6167693
2022-07-05 21:06:52.320577+00:00,20451.3,1.08,1730.342927,0.0
2022-07-05 21:06:53.320577+00:00,20452.525,0.01,1810.812184,240.0721788
2022-07-05 21:06:54.320577+00:00,20451.9,1.66,56.68054411,0.0
2022-07-05 21:06:55.320577+00:00,20452.32,1.16,0.0,0.0
2022-07-05 21:06:56.320577+00:00,20454.235,3.67,1240.374458,2.472888802
2022-07-05 21:06:57.320577+00:00,20457.07,1.54,1030.515933,0.0
2022-07-05 21:06:58.320577+00:00,20456.545,0.01,7.886054158,3.593376494
2022-07-05 21:06:59.320577+00:00,20456.01,2.52,13.19365649,200.8367865
2022-07-05 21:07:00.320577+00:00,20456.255,3.91,20.45475,475.1356658
2022-07-05 21:07:01.320577+00:00,20456.34,0.48,4.24145519,3615.673853
2022-07-05 21:07:02.320577+00:00,20456.145,0.09,755.544511,0.0
2022-07-05 21:07:03.320577+00:00,20455.13,2.04,182.1122458,0.0
2022-07-05 21:07:04.320577+00:00,20455.19,1.12,471.1760135,0.0
2022-07-05 21:07:05.320577+00:00,20455.135,2.79,1250.536018,0.0
2022-07-05 21:07:06.320577+00:00,20450.485,0.69,55.78945775,106.359734
2022-07-05 21:07:07.320577+00:00,20450.145,0.01,200.3145363,0.0
2022-07-05 21:07:08.320577+00:00,20449.905,0.01,27.48488528,289.5564711
2022-07-05 21:07:09.320577+00:00,20448.68,2.4,0.9997961,62.64282032
2022-07-05 21:07:10.320577+00:00,20448.715,1.51,27.86159826,103.2159759
2022-07-05 21:07:11.320577+00:00,20448.07,2.38,453.6670759,12.29623349
